,Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Heating,Heating QC,Central Air,Electrical,2nd Flr SF,Low Qual Fin SF,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Garage Cars Garage Area,Garage Cars Gr Liv Area,Garage Cars TotRms AbvGrd,Garage Cars Total Bsmt SF,Garage Cars 1st Flr SF,Garage Cars Bedroom AbvGr,Garage Cars TotRms AbvGrd,Garage Area Gr Liv Area,Garage Area TotRms AbvGrd,Garage Area Total Bsmt SF,Garage Area 1st Flr SF,Garage Area Bedroom AbvGr,Garage Area TotRms AbvGrd,Gr Liv Area TotRms AbvGrd,Gr Liv Area Total Bsmt SF,Gr Liv Area 1st Flr SF,Gr Liv Area Bedroom AbvGr,Gr Liv Area TotRms AbvGrd,TotRms AbvGrd Total Bsmt SF,TotRms AbvGrd 1st Flr SF,TotRms AbvGrd Bedroom AbvGr,TotRms AbvGrd TotRms AbvGrd,Total Bsmt SF 1st Flr SF,Total Bsmt SF Bedroom AbvGr,Total Bsmt SF TotRms AbvGrd,1st Flr SF Bedroom AbvGr,1st Flr SF TotRms AbvGrd,Bedroom AbvGr TotRms AbvGrd
477,1680,160,RM,24.0,1920,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,376.0,TA,TA,CBlock,TA,TA,No,ALQ,471.0,Unf,0.0,294.0,GasA,Ex,Y,SBrkr,600,0,1.0,0.0,1,1,1,TA,Min1,0,,Detchd,Unf,TA,TA,Y,240,36,0,0,0,0,,,,0,8,2007,WD ,122500.0,880.0,2730.0,12.0,1530.0,1530.0,4.0,12.0,600600.0,2640.0,336600.0,336600.0,880.0,2640.0,8190.0,1044225.0,1044225.0,2730.0,8190.0,4590.0,4590.0,12.0,36.0,585225.0,1530.0,4590.0,1530.0,4590.0,12.0
478,1133,60,RL,68.0,10110,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,80.0,ALQ,555.0,200.0,GasA,Ex,Y,SBrkr,861,0,1.0,0.0,2,1,1,Gd,Typ,0,,Attchd,RFn,TA,TA,Y,143,66,0,0,0,0,,,,0,7,2008,WD ,188000.0,1084.0,3392.0,14.0,1670.0,1670.0,6.0,14.0,919232.0,3794.0,452570.0,452570.0,1626.0,3794.0,11872.0,1416160.0,1416160.0,5088.0,11872.0,5845.0,5845.0,21.0,49.0,697225.0,2505.0,5845.0,2505.0,5845.0,21.0
479,2761,60,RL,91.0,10984,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,945.0,GasA,Ex,Y,SBrkr,864,0,0.0,0.0,2,1,1,Gd,Typ,0,,Attchd,RFn,TA,TA,Y,144,54,0,0,0,0,,,,0,5,2006,New,209700.0,1276.0,3618.0,16.0,1890.0,1890.0,6.0,16.0,1154142.0,5104.0,602910.0,602910.0,1914.0,5104.0,14472.0,1709505.0,1709505.0,5427.0,14472.0,7560.0,7560.0,24.0,64.0,893025.0,2835.0,7560.0,2835.0,7560.0,24.0
480,1642,20,RL,85.0,14082,Pave,,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,945.0,Gd,TA,PConc,Ex,Gd,Gd,GLQ,1558.0,Unf,0.0,662.0,GasA,Ex,Y,SBrkr,0,0,1.0,0.0,1,1,1,Gd,Typ,1,Gd,Attchd,RFn,TA,TA,Y,390,80,0,0,0,0,,,,0,1,2007,WD ,441929.0,1448.0,4468.0,14.0,4440.0,4468.0,2.0,14.0,1617416.0,5068.0,1607280.0,1617416.0,724.0,5068.0,15638.0,4959480.0,4990756.0,2234.0,15638.0,15540.0,15638.0,7.0,49.0,4959480.0,2220.0,15540.0,2234.0,15638.0,7.0
481,1141,60,RL,50.0,8480,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,Gd,TA,PConc,Gd,TA,No,GLQ,602.0,Unf,0.0,284.0,GasA,Ex,Y,SBrkr,794,0,0.0,1.0,2,1,1,Gd,Typ,0,,Attchd,RFn,TA,TA,Y,144,96,0,0,0,0,,,,0,10,2008,WD ,163000.0,948.0,3360.0,14.0,1772.0,1772.0,6.0,14.0,796320.0,3318.0,419964.0,419964.0,1422.0,3318.0,11760.0,1488480.0,1488480.0,5040.0,11760.0,6202.0,6202.0,21.0,49.0,784996.0,2658.0,6202.0,2658.0,6202.0,21.0
482,2118,60,RL,0.0,12205,Pave,,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,TA,TA,CBlock,TA,Fa,Gd,LwQ,568.0,Unf,0.0,264.0,GasA,Gd,Y,SBrkr,1111,0,0.0,0.0,2,1,1,Gd,Typ,0,,Attchd,Fin,TA,TA,Y,133,168,0,0,0,0,,,,0,7,2007,WD ,187500.0,888.0,4174.0,18.0,1664.0,1952.0,10.0,18.0,926628.0,3996.0,369408.0,433344.0,2220.0,3996.0,18783.0,1736384.0,2036912.0,10435.0,18783.0,7488.0,8784.0,45.0,81.0,812032.0,4160.0,7488.0,4880.0,8784.0,45.0
483,870,20,RL,90.0,15750,Pave,,Reg,Lvl,AllPub,FR3,Gtl,CollgCr,Feedr,Norm,1Fam,1Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,260.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1246.0,Unf,0.0,216.0,GasA,Ex,Y,SBrkr,0,0,1.0,0.0,2,0,1,Gd,Typ,1,TA,Attchd,Fin,TA,TA,Y,135,34,0,0,0,0,,,,0,6,2009,WD ,220000.0,1042.0,3026.0,10.0,2924.0,3026.0,4.0,10.0,788273.0,2605.0,761702.0,788273.0,1042.0,2605.0,7565.0,2212006.0,2289169.0,3026.0,7565.0,7310.0,7565.0,10.0,25.0,2212006.0,2924.0,7310.0,3026.0,7565.0,10.0
484,1875,20,RL,70.0,8050,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,474.0,BLQ,38.0,437.0,GasA,TA,Y,SBrkr,0,0,1.0,0.0,1,0,1,Gd,Typ,0,,Attchd,RFn,TA,TA,Y,88,64,0,0,0,0,,,,0,3,2007,WD ,127000.0,308.0,1107.0,5.0,949.0,1107.0,3.0,5.0,340956.0,1540.0,292292.0,340956.0,924.0,1540.0,5535.0,1050543.0,1225449.0,3321.0,5535.0,4745.0,5535.0,15.0,25.0,1050543.0,2847.0,4745.0,3321.0,5535.0,15.0
485,155,20,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,0.0,GasA,Ex,Y,SBrkr,0,0,0.0,0.0,1,0,1,TA,Mod,1,Po,Detchd,Unf,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2010,WD ,107500.0,392.0,827.0,5.0,0.0,827.0,2.0,5.0,324184.0,1960.0,0.0,324184.0,784.0,1960.0,4135.0,0.0,683929.0,1654.0,4135.0,0.0,4135.0,10.0,25.0,0.0,0.0,0.0,1654.0,4135.0,10.0
486,1318,75,RM,35.0,6300,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,742.0,GasA,Ex,Y,SBrkr,742,0,0.0,0.0,2,0,1,TA,Typ,1,Gd,,NA,NA,NA,Y,0,291,134,0,0,0,,,,0,6,2008,WD ,128000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13356.0,1101128.0,1101128.0,4452.0,13356.0,6678.0,6678.0,27.0,81.0,550564.0,2226.0,6678.0,2226.0,6678.0,27.0
487,1285,30,RM,30.0,5232,Pave,Grvl,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1925,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,680.0,GasA,Gd,N,FuseP,0,0,0.0,0.0,1,0,1,TA,Typ,0,,Detchd,Unf,TA,TA,N,0,0,0,0,0,0,,,,0,6,2008,WD ,73000.0,1008.0,1528.0,8.0,1360.0,1528.0,4.0,8.0,385056.0,2016.0,342720.0,385056.0,1008.0,2016.0,3056.0,519520.0,583696.0,1528.0,3056.0,2720.0,3056.0,8.0,16.0,519520.0,1360.0,2720.0,1528.0,3056.0,8.0
488,2400,20,RL,72.0,11846,Pave,,IR1,HLS,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,562.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1567.0,Unf,0.0,225.0,GasA,Ex,Y,SBrkr,0,0,1.0,0.0,2,0,1,Ex,Typ,1,Gd,Attchd,Fin,TA,TA,Y,206,49,0,0,0,0,,,,0,8,2006,WD ,374000.0,2622.0,5376.0,18.0,5376.0,5376.0,6.0,18.0,1566208.0,5244.0,1566208.0,1566208.0,1748.0,5244.0,10752.0,3211264.0,3211264.0,3584.0,10752.0,10752.0,10752.0,12.0,36.0,3211264.0,3584.0,10752.0,3584.0,10752.0,12.0
489,1068,60,RL,130.0,16900,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,1110.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1075.0,Unf,0.0,404.0,GasA,Ex,Y,SBrkr,1134,0,1.0,0.0,2,1,1,Gd,Typ,1,TA,Attchd,Fin,TA,TA,Y,0,60,0,0,0,0,,,,0,1,2008,WD ,421250.0,2238.0,7947.0,30.0,4437.0,4545.0,12.0,30.0,1976154.0,7460.0,1103334.0,1130190.0,2984.0,7460.0,26490.0,3917871.0,4013235.0,10596.0,26490.0,14790.0,15150.0,40.0,100.0,2240685.0,5916.0,14790.0,6060.0,15150.0,40.0
490,361,60,RL,0.0,9636,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,808.0,GasA,Gd,Y,SBrkr,785,0,0.0,0.0,2,1,1,TA,Typ,1,TA,BuiltIn,RFn,TA,TA,Y,342,40,0,0,0,0,,MnPrv,,0,12,2009,WD ,178000.0,778.0,3186.0,14.0,1616.0,1616.0,6.0,14.0,619677.0,2723.0,314312.0,314312.0,1167.0,2723.0,11151.0,1287144.0,1287144.0,4779.0,11151.0,5656.0,5656.0,21.0,49.0,652864.0,2424.0,5656.0,2424.0,5656.0,21.0
491,1493,85,RL,90.0,10012,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1972,1972,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,920.0,Rec,180.0,38.0,GasA,TA,Y,SBrkr,0,0,1.0,0.0,2,0,1,TA,Typ,0,,Detchd,RFn,TA,TA,Y,0,0,180,0,0,0,,MnPrv,,0,4,2008,WD ,137500.0,1176.0,2362.0,12.0,2276.0,2362.0,6.0,12.0,694428.0,3528.0,669144.0,694428.0,1764.0,3528.0,7086.0,1343978.0,1394761.0,3543.0,7086.0,6828.0,7086.0,18.0,36.0,1343978.0,3414.0,6828.0,3543.0,7086.0,18.0
492,1110,20,RL,91.0,14303,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1314.0,Unf,0.0,672.0,GasA,Ex,Y,SBrkr,0,0,1.0,0.0,2,0,1,Gd,Typ,1,TA,Attchd,Fin,TA,TA,Y,262,36,0,0,0,0,,,,0,8,2008,WD ,301500.0,1382.0,3974.0,14.0,3972.0,3974.0,4.0,14.0,1373017.0,4837.0,1372326.0,1373017.0,1382.0,4837.0,13909.0,3946182.0,3948169.0,3974.0,13909.0,13902.0,13909.0,14.0,49.0,3946182.0,3972.0,13902.0,3974.0,13909.0,14.0
493,911,70,RL,43.0,5707,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,6,6,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,583.0,GasA,Gd,Y,FuseF,595,0,0.0,0.0,1,1,1,TA,Typ,1,Gd,Detchd,Unf,Fa,TA,Y,329,96,0,0,0,0,,,,0,3,2009,WD ,105000.0,180.0,1242.0,6.0,583.0,647.0,3.0,6.0,223560.0,1080.0,104940.0,116460.0,540.0,1080.0,7452.0,724086.0,803574.0,3726.0,7452.0,3498.0,3882.0,18.0,36.0,377201.0,1749.0,3498.0,1941.0,3882.0,18.0
494,2535,20,RL,78.0,9360,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,1968,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,TA,TA,CBlock,TA,TA,Av,ALQ,760.0,Unf,0.0,216.0,GasA,TA,Y,SBrkr,0,0,1.0,0.0,1,0,1,Gd,Typ,1,Fa,Attchd,RFn,TA,TA,Y,94,0,0,0,0,0,,,,0,8,2006,WD ,157500.0,1008.0,1952.0,8.0,1952.0,1952.0,4.0,8.0,491904.0,2016.0,491904.0,491904.0,1008.0,2016.0,3904.0,952576.0,952576.0,1952.0,3904.0,3904.0,3904.0,8.0,16.0,952576.0,1952.0,3904.0,1952.0,3904.0,8.0
495,2030,50,RM,40.0,5680,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,3,1901,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,969.0,GasA,TA,N,FuseA,245,0,0.0,0.0,1,0,1,TA,Typ,0,,Detchd,Unf,TA,TA,N,0,0,77,0,0,0,,MnPrv,,0,9,2007,WD ,117000.0,216.0,1214.0,6.0,969.0,969.0,2.0,6.0,262224.0,1296.0,209304.0,209304.0,432.0,1296.0,7284.0,1176366.0,1176366.0,2428.0,7284.0,5814.0,5814.0,12.0,36.0,938961.0,1938.0,5814.0,1938.0,5814.0,12.0
496,2634,20,RL,70.0,7000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,468.0,Unf,0.0,396.0,GasA,Gd,Y,SBrkr,0,0,0.0,1.0,1,0,1,TA,Typ,0,,Attchd,Unf,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,2,2006,WD ,105000.0,336.0,864.0,5.0,864.0,864.0,3.0,5.0,290304.0,1680.0,290304.0,290304.0,1008.0,1680.0,4320.0,746496.0,746496.0,2592.0,4320.0,4320.0,4320.0,15.0,25.0,746496.0,2592.0,4320.0,2592.0,4320.0,15.0
497,1530,50,RL,51.0,10480,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1064.0,GasA,Ex,Y,FuseA,0,473,0.0,0.0,1,0,1,TA,Maj2,0,,Detchd,Unf,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2008,WD ,115000.0,240.0,1639.0,6.0,1064.0,1166.0,3.0,6.0,393360.0,1440.0,255360.0,279840.0,720.0,1440.0,9834.0,1743896.0,1911074.0,4917.0,9834.0,6384.0,6996.0,18.0,36.0,1240624.0,3192.0,6384.0,3498.0,6996.0,18.0
498,435,20,RL,95.0,11578,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,302.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1736.0,GasA,Ex,Y,SBrkr,0,0,0.0,0.0,2,0,1,Ex,Typ,1,Gd,Attchd,RFn,TA,TA,Y,319,90,0,0,0,0,,,,0,7,2009,WD ,360000.0,2502.0,5208.0,21.0,5208.0,5208.0,9.0,21.0,1447824.0,5838.0,1447824.0,1447824.0,2502.0,5838.0,12152.0,3013696.0,3013696.0,5208.0,12152.0,12152.0,12152.0,21.0,49.0,3013696.0,5208.0,12152.0,5208.0,12152.0,21.0
499,812,90,RL,64.0,7018,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,0.0,GasA,TA,Y,SBrkr,0,0,0.0,0.0,2,0,2,TA,Typ,0,,Attchd,Unf,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2009,WD ,118858.0,800.0,3070.0,16.0,0.0,3070.0,8.0,16.0,614000.0,3200.0,0.0,614000.0,1600.0,3200.0,12280.0,0.0,2356225.0,6140.0,12280.0,0.0,12280.0,32.0,64.0,0.0,0.0,0.0,6140.0,12280.0,32.0
500,1202,60,RL,0.0,9130,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,6,8,1966,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,252.0,TA,TA,CBlock,TA,TA,No,GLQ,400.0,Rec,64.0,336.0,GasA,Gd,Y,SBrkr,832,0,0.0,1.0,1,1,1,Gd,Typ,0,,Attchd,Unf,TA,TA,Y,0,40,0,0,0,0,,,,0,7,2008,WD ,173000.0,968.0,3264.0,14.0,1600.0,1600.0,8.0,14.0,789888.0,3388.0,387200.0,387200.0,1936.0,3388.0,11424.0,1305600.0,1305600.0,6528.0,11424.0,5600.0,5600.0,28.0,49.0,640000.0,3200.0,5600.0,3200.0,5600.0,28.0
501,666,30,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1890,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,630.0,GasA,TA,Y,FuseA,0,0,0.0,0.0,1,1,1,TA,Typ,0,,Detchd,Unf,TA,TA,Y,0,30,0,0,0,0,,,,0,11,2009,WD ,78500.0,320.0,725.0,4.0,630.0,725.0,1.0,4.0,232000.0,1280.0,201600.0,232000.0,320.0,1280.0,2900.0,456750.0,525625.0,725.0,2900.0,2520.0,2900.0,4.0,16.0,456750.0,630.0,2520.0,725.0,2900.0,4.0
502,1751,60,RL,62.0,8244,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,840.0,GasA,Ex,Y,SBrkr,880,0,0.0,0.0,2,1,1,Gd,Typ,1,Gd,Attchd,Fin,TA,TA,Y,100,48,0,0,0,0,,,,0,5,2007,WD ,183500.0,880.0,3440.0,14.0,1680.0,1680.0,6.0,14.0,756800.0,3080.0,369600.0,369600.0,1320.0,3080.0,12040.0,1444800.0,1444800.0,5160.0,12040.0,5880.0,5880.0,21.0,49.0,705600.0,2520.0,5880.0,2520.0,5880.0,21.0
503,705,20,RM,60.0,6000,Pave,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,936.0,GasA,TA,N,SBrkr,0,0,0.0,0.0,1,0,1,TA,Min2,0,,Detchd,Unf,TA,TA,Y,0,32,112,0,0,0,,,,0,2,2009,WD ,93000.0,1152.0,1872.0,8.0,1872.0,1872.0,4.0,8.0,539136.0,2304.0,539136.0,539136.0,1152.0,2304.0,3744.0,876096.0,876096.0,1872.0,3744.0,3744.0,3744.0,8.0,16.0,876096.0,1872.0,3744.0,1872.0,3744.0,8.0
504,1744,120,RL,0.0,3621,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,72.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1084.0,Unf,0.0,322.0,GasA,Ex,Y,SBrkr,0,0,1.0,0.0,2,0,1,Gd,Typ,1,TA,Attchd,Fin,TA,TA,Y,143,20,0,0,0,0,,,,0,11,2007,WD ,226500.0,1890.0,4767.0,21.0,4218.0,4767.0,6.0,21.0,1001070.0,4410.0,885780.0,1001070.0,1260.0,4410.0,11123.0,2234134.0,2524921.0,3178.0,11123.0,9842.0,11123.0,14.0,49.0,2234134.0,2812.0,9842.0,3178.0,11123.0,14.0
505,357,60,RL,59.0,7837,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,7,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,799.0,GasA,Gd,Y,SBrkr,772,0,0.0,0.0,2,1,1,TA,Typ,1,TA,Attchd,RFn,TA,TA,Y,0,40,0,0,0,0,,,,0,5,2009,WD ,178000.0,760.0,3142.0,14.0,1598.0,1598.0,6.0,14.0,596980.0,2660.0,303620.0,303620.0,1140.0,2660.0,10997.0,1255229.0,1255229.0,4713.0,10997.0,5593.0,5593.0,21.0,49.0,638401.0,2397.0,5593.0,2397.0,5593.0,21.0
506,2133,20,RL,72.0,10665,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1013.0,Unf,0.0,440.0,GasA,Ex,Y,SBrkr,0,0,1.0,0.0,2,0,1,Gd,Typ,0,,Attchd,RFn,TA,TA,Y,144,29,0,0,0,0,,,,0,6,2007,WD ,226000.0,1116.0,2958.0,14.0,2906.0,2958.0,6.0,14.0,825282.0,3906.0,810774.0,825282.0,1674.0,3906.0,10353.0,2148987.0,2187441.0,4437.0,10353.0,10171.0,10353.0,21.0,49.0,2148987.0,4359.0,10171.0,4437.0,10353.0,21.0
507,989,60,RL,70.0,10457,Pave,,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,7,1969,1969,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,Ex,CBlock,TA,TA,Gd,BLQ,496.0,LwQ,288.0,0.0,GasA,Ex,Y,SBrkr,848,0,0.0,0.0,1,1,1,TA,Typ,1,TA,Attchd,RFn,TA,TA,Y,0,173,368,0,0,0,,MnPrv,,0,4,2009,WD ,173000.0,1796.0,3264.0,14.0,1568.0,1568.0,8.0,14.0,1465536.0,6286.0,704032.0,704032.0,3592.0,6286.0,11424.0,1279488.0,1279488.0,6528.0,11424.0,5488.0,5488.0,28.0,49.0,614656.0,3136.0,5488.0,3136.0,5488.0,28.0
508,562,20,RL,60.0,8281,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,553.0,BLQ,311.0,0.0,GasA,Gd,Y,SBrkr,0,0,0.0,0.0,1,0,1,TA,Typ,1,Po,Detchd,Unf,TA,TA,Y,0,0,236,0,0,0,,GdWo,,0,12,2009,WD ,62383.0,360.0,864.0,5.0,864.0,864.0,3.0,5.0,311040.0,1800.0,311040.0,311040.0,1080.0,1800.0,4320.0,746496.0,746496.0,2592.0,4320.0,4320.0,4320.0,15.0,25.0,746496.0,2592.0,4320.0,2592.0,4320.0,15.0
509,1054,60,RL,67.0,14948,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,268.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1330.0,Unf,0.0,122.0,GasA,Ex,Y,SBrkr,1237,0,1.0,0.0,2,1,1,Ex,Typ,1,Gd,Attchd,Fin,TA,TA,Y,126,66,0,0,0,0,,,,0,11,2008,New,446261.0,2574.0,8139.0,33.0,4356.0,4428.0,9.0,33.0,2327754.0,9438.0,1245816.0,1266408.0,2574.0,9438.0,29843.0,3939276.0,4004388.0,8139.0,29843.0,15972.0,16236.0,33.0,121.0,2143152.0,4356.0,15972.0,4428.0,16236.0,33.0
510,2850,70,RL,43.0,7000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,8,1926,1997,Gable,CompShg,Wd Sdng,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,424.0,Unf,0.0,200.0,GasA,Ex,Y,SBrkr,736,0,1.0,0.0,1,0,1,Gd,Typ,2,Gd,Detchd,Unf,TA,TA,Y,530,0,56,0,0,0,,MnPrv,,0,5,2006,WD ,160000.0,312.0,1479.0,6.0,624.0,743.0,3.0,6.0,461448.0,1872.0,194688.0,231816.0,936.0,1872.0,8874.0,922896.0,1098897.0,4437.0,8874.0,3744.0,4458.0,18.0,36.0,463632.0,1872.0,3744.0,2229.0,4458.0,18.0
